pitch_type,player_name,batter,description,hit_speed,hit_angle
FC,Dillon Gee,593934,Ball,null,null
FT,Dillon Gee,593934,Called Strike,null,null
FC,Dillon Gee,593934,Swinging Strike,null,null
FC,Dillon Gee,593934,Swinging Strike,null,null
CH,Dillon Gee,592696,Ball,null,null
CH,Dillon Gee,592696,Ball,null,null
FF,Dillon Gee,592696,Ball,null,null
FF,Dillon Gee,592696,Ball,null,null
FC,Dillon Gee,435559,"In play, out(s)",85.1,27.36
FC,Dillon Gee,435559,Called Strike,null,null
FF,Dillon Gee,543257,"In play, out(s)",77.1,4.16
KC,Dillon Gee,543257,Ball,null,null
KC,Dillon Gee,572821,Ball,null,null
KC,Dillon Gee,572821,"In play, out(s)",81,4.56
FT,Dillon Gee,572821,Called Strike,null,null
FC,Dillon Gee,593871,Ball,null,null
FT,Dillon Gee,593871,Ball,null,null
FT,Dillon Gee,593871,Foul,null,null
KC,Dillon Gee,593871,Called Strike,null,null
KC,Dillon Gee,593871,Ball,null,null
KC,Dillon Gee,593871,Foul,null,null
CH,Dillon Gee,593871,"In play, no out",92,15.11
CH,Dillon Gee,408045,"In play, out(s)",null,null
FT,Dillon Gee,461858,Called Strike,null,null
FT,Dillon Gee,461858,Ball,null,null
FC,Dillon Gee,461858,Ball,null,null
FT,Dillon Gee,461858,"In play, out(s)",81.2,26.52
CH,Dillon Gee,596146,"In play, out(s)",91.8,-10.94
FF,Dillon Gee,593934,Ball,null,null
FT,Dillon Gee,593934,Swinging Strike,null,null
FC,Dillon Gee,593934,Ball,null,null
FF,Dillon Gee,593934,Swinging Strike,null,null
FC,Dillon Gee,593934,Called Strike,null,null
FT,Dillon Gee,592696,Ball,null,null
FF,Dillon Gee,592696,Called Strike,null,null
FC,Dillon Gee,592696,Called Strike,null,null
FF,Dillon Gee,592696,Swinging Strike,null,null
FT,Dillon Gee,592696,Ball,null,null
FC,Dillon Gee,592696,Ball,null,null
FT,Dillon Gee,435559,"In play, no out",95.2,16.68
KC,Dillon Gee,543257,Ball,null,null
KC,Dillon Gee,543257,Called Strike,null,null
FC,Dillon Gee,543257,Called Strike,null,null
FT,Dillon Gee,543257,Called Strike,null,null
CH,Dillon Gee,572821,Ball In Dirt,null,null
KC,Dillon Gee,572821,Swinging Strike,null,null
FC,Dillon Gee,572821,Foul,null,null
FC,Dillon Gee,572821,Called Strike,null,null
KC,Dillon Gee,593871,Foul,null,null
KC,Dillon Gee,593871,Swinging Strike,null,null
FC,Dillon Gee,593871,Called Strike,null,null
FT,Dillon Gee,593871,Ball,null,null
FC,Dillon Gee,461858,Ball,null,null
FT,Dillon Gee,461858,"In play, out(s)",90.1,-9.97
FT,Dillon Gee,461858,Ball,null,null
CH,Dillon Gee,593934,Ball,null,null
FC,Dillon Gee,593934,Ball,null,null
